calibration_version,session_id,sample_index,target_id,target_key_id,target_label,target_screen_x,target_screen_y,timestamp_ms,face_detected,blink,left_eye_h,left_eye_v,right_eye_h,right_eye_v,avg_h,avg_v,eye_box_w,eye_box_h,face_x,face_y,head_stability,confidence,fixation_state,accepted,rejection_reason,quality_score,window_std_h,window_std_v,velocity,stable_duration_ms,pca_uL,pca_vL,pca_uR,pca_vR
6,a28b3f78577e,10,T01,r00c01:w,row0_left,196.0,169.0,1780562599513,True,False,0.5692762109801838,0.09935135029917086,0.676422663703457,0.12950816343617444,0.6228494373418204,0.11442975686767265,0.051840946078300476,0.02442184090614319,0.44845667481422424,0.6067245900630951,,1.0,WAIT_LOCK,False,locking:time,,,,,,0.06927621098018374,-0.40064864970082914,0.17642266370345705,-0.37049183656382556
6,a28b3f78577e,11,T01,r00c01:w,row0_left,196.0,169.0,1780562599548,True,False,0.569321693189984,0.10036326693867975,0.6763794874877092,0.1321998725821299,0.6228505903388466,0.11628156976040482,0.0518428236246109,0.024386197328567505,0.4484575539827347,0.606704980134964,,1.0,WAIT_LOCK,False,locking:time,,,,,,0.0693216931899841,-0.39963673306132025,0.1763794874877091,-0.3678001274178701
6,a28b3f78577e,12,T01,r00c01:w,row0_left,196.0,169.0,1780562599581,True,False,0.569230705589245,0.09633324316781616,0.6761630210175135,0.13178099218955824,0.6226968633033793,0.1140571176786872,0.05184629559516907,0.02437761425971985,0.4484533816576004,0.6066484749317169,,1.0,LOCKED_COLLECTING,False,locking,,,,,,0.06923070558924503,-0.40366675683218384,0.1761630210175135,-0.36821900781044176
6,a28b3f78577e,13,T01,r00c01:w,row0_left,196.0,169.0,1780562599617,True,False,0.5691409180055534,0.09650953637888221,0.6762231318704601,0.13306062617311826,0.6226820249380067,0.11478508127600023,0.05185005068778992,0.0243569016456604,0.4484513998031616,0.6066006124019623,,1.0,LOCKED_COLLECTING,True,,,,,,,0.06914091800555341,-0.4034904636211178,0.17622313187046013,-0.36693937382688174
6,a28b3f78577e,14,T01,r00c01:w,row0_left,196.0,169.0,1780562599647,True,False,0.5691759723621419,0.09456176189243143,0.6762376719188786,0.13275938938687437,0.6227068221405103,0.1136605756396529,0.05187557637691498,0.024426251649856567,0.4484519064426422,0.6065629422664642,,1.0,LOCKED_COLLECTING,True,,,,,,,0.06917597236214185,-0.40543823810756857,0.17623767191887862,-0.36724061061312563
6,a28b3f78577e,15,T01,r00c01:w,row0_left,196.0,169.0,1780562599684,True,False,0.5691550109708898,0.09224824228235212,0.6767599147327986,0.13168124653746466,0.6229574628518442,0.11196474440990839,0.051884278655052185,0.024472713470458984,0.4484652876853943,0.6065066754817963,,1.0,LOCKED_COLLECTING,True,,,,,,,0.06915501097088989,-0.4077517577176479,0.17675991473279865,-0.36831875346253534
6,a28b3f78577e,16,T01,r00c01:w,row0_left,196.0,169.0,1780562599715,True,False,0.5690614002432979,0.09210810291196769,0.6768284718241505,0.13146911082541118,0.6229449360337243,0.11178860686868944,0.05188709497451782,0.024483859539031982,0.44846421480178833,0.606483668088913,,1.0,LOCKED_COLLECTING,True,,,,,,,0.06906140024329788,-0.4078918970880323,0.17682847182415048,-0.3685308891745888
6,a28b3f78577e,17,T01,r00c01:w,row0_left,196.0,169.0,1780562599749,True,False,0.5691179714213648,0.09190088163136895,0.6769370141902242,0.13036262039657892,0.6230274928057945,0.11113175101397393,0.05189615488052368,0.024522095918655396,0.4484588950872421,0.6064490973949432,,1.0,LOCKED_COLLECTING,True,,,,,,,0.06911797142136474,-0.40809911836863105,0.17693701419022428,-0.3696373796034211
6,a28b3f78577e,18,T01,r00c01:w,row0_left,196.0,169.0,1780562599783,True,False,0.5693316277145204,0.0910431506132266,0.6771170824828869,0.12868620550313714,0.6232243550987037,0.10986467805818187,0.051877424120903015,0.024544090032577515,0.4484536647796631,0.6063972115516663,,1.0,LOCKED_COLLECTING,True,,,,,,,0.06933162771452045,-0.4089568493867734,0.177117082482887,-0.37131379449686286
6,a28b3f78577e,19,T01,r00c01:w,row0_left,196.0,169.0,1780562599817,True,False,0.5694825448973461,0.0875101963387021,0.6774487251090551,0.12404182160351418,0.6234656350032006,0.10577600897110814,0.05185575783252716,0.024568021297454834,0.44844722747802734,0.6063297390937805,,1.0,LOCKED_COLLECTING,True,,,,,,,0.06948254489734604,-0.4124898036612979,0.1774487251090551,-0.3759581783964858
6,a28b3f78577e,20,T01,r00c01:w,row0_left,196.0,169.0,1780562599850,True,False,0.5699262077122813,0.08533576660291242,0.6780315613588538,0.11751210054445005,0.6239788845355676,0.10142393357368124,0.051835209131240845,0.024595201015472412,0.4484437257051468,0.6062429547309875,,1.0,LOCKED_COLLECTING,True,,,,,,,0.06992620771228127,-0.4146642333970876,0.1780315613588538,-0.38248789945554995
6,a28b3f78577e,21,T01,r00c01:w,row0_left,196.0,169.0,1780562599884,True,False,0.5714132122237852,0.08192096773819774,0.6790234486345739,0.11364775470800703,0.6252183304291795,0.09778436122310238,0.05173508822917938,0.024558931589126587,0.44842468202114105,0.6061448156833649,,1.0,LOCKED_COLLECTING,True,,,,,,,0.07141321222378515,-0.41807903226180226,0.17902344863457384,-0.38635224529199297
6,a28b3f78577e,22,T01,r00c01:w,row0_left,196.0,169.0,1780562599917,True,False,0.570991795199407,0.08102745614939061,0.679010680196993,0.11103732760664392,0.6250012376981999,0.09603239187801726,0.05173113942146301,0.024557828903198242,0.44840578734874725,0.6060871481895447,,1.0,LOCKED_COLLECTING,True,,,,,,,0.07099179519940703,-0.4189725438506094,0.17901068019699296,-0.3889626723933561
6,a28b3f78577e,23,T01,r00c01:w,row0_left,196.0,169.0,1780562599951,True,False,0.5705327800423318,0.08202326723270026,0.6790127394440135,0.10831500275306272,0.6247727597431727,0.09516913499288149,0.051695600152015686,0.02449706196784973,0.44836026430130005,0.6060293018817902,,1.0,LOCKED_COLLECTING,True,,,,,,,0.07053278004233181,-0.41797673276729974,0.17901273944401358,-0.3916849972469373
6,a28b3f78577e,24,T01,r00c01:w,row0_left,196.0,169.0,1780562599984,True,False,0.5701539783032646,0.08025007508957305,0.6792898353383212,0.10604779588650509,0.624721906820793,0.09314893548803907,0.051679372787475586,0.02447807788848877,0.44832855463027954,0.6059684455394745,,1.0,LOCKED_COLLECTING,True,,,,,,,0.07015397830326466,-0.41974992491042695,0.17928983533832127,-0.3939522041134949
6,a28b3f78577e,25,T01,r00c01:w,row0_left,196.0,169.0,1780562600019,True,False,0.5700192054203397,0.07658440729963956,0.6794203700563033,0.10122823091439759,0.6247197877383215,0.08890631910701857,0.05169272422790527,0.024546921253204346,0.44831912219524384,0.6058636009693146,,1.0,LOCKED_COLLECTING,True,,,,,,,0.07001920542033971,-0.42341559270036044,0.1794203700563033,-0.3987717690856024
6,a28b3f78577e,26,T01,r00c01:w,row0_left,196.0,169.0,1780562600054,True,False,0.5701639722663174,0.0754996369750866,0.6796854854878784,0.09867588338925676,0.6249247288770979,0.08708776018217168,0.05169685184955597,0.024574249982833862,0.4483111649751663,0.6057957410812378,,1.0,LOCKED_COLLECTING,True,,,,,,,0.07016397226631746,-0.4245003630249134,0.17968548548787847,-0.40132411661074324
6,a28b3f78577e,27,T01,r00c01:w,row0_left,196.0,169.0,1780562600088,True,False,0.5703827030674731,0.07404966492343484,0.6796471978154005,0.09702667222743178,0.6250149504414368,0.08553816857543331,0.05167178809642792,0.024548321962356567,0.44829943776130676,0.6057227551937103,,1.0,LOCKED_COLLECTING,True,,,,,,,0.07038270306747302,-0.42595033507656516,0.1796471978154005,-0.4029733277725682
